player_key,player_name,player_country,player_bday,player_logo,season,type,rank,titles,matches_won,matches_lost,hard_won,hard_lost,clay_won,clay_lost,grass_won,grass_lost
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2019,mixed_doubles,,0,2,1,2,1,,,,
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2018,mixed_doubles,,0,0,1,,,,,0,1
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2022,singles,136,1,29,18,20,13,,,9,4
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2021,singles,149,0,25,14,18,11,3,1,4,2
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2020,singles,365,0,10,7,10,7,,,,
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2019,singles,320,0,10,11,10,11,0,0,,
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2018,singles,97,1,26,20,18,14,0,1,8,5
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2017,singles,200,0,14,14,12,9,,,2,5
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2016,singles,362,0,3,5,0,2,,,3,3
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2014,singles,347,0,1,3,,,,,1,3
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2013,singles,793,0,0,1,0,1,,,,
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2012,singles,,0,2,3,2,3,,,,
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2023,singles,56,2,40,20,27,14,1,1,10,4
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2023,mixed_doubles,,0,1,1,,,,,1,1
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2023,doubles,1372,0,0,2,0,2,,,,
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2024,doubles,476,0,1,4,0,2,1,2,,
2993,K. Boulter,United Kingdom,01.08.1996,https://api.api-tennis.com/logo-tennis/2993_k-boulter.jpg,2024,singles,30,1,16,10,13,5,2,4,0,0
2994,C. Ngounoue,USA,01.01.1970,,2022,doubles,368,2,20,5,17,4,3,1,,
2994,C. Ngounoue,USA,01.01.1970,,2021,doubles,1160,0,6,5,1,1,4,3,1,1
2994,C. Ngounoue,USA,01.01.1970,,2022,singles,587,0,22,9,15,7,7,2,,
2994,C. Ngounoue,USA,01.01.1970,,2021,singles,,0,4,6,1,2,2,3,1,1
2994,C. Ngounoue,USA,01.01.1970,,2023,doubles,226,3,19,3,14,3,5,0,0,0
2994,C. Ngounoue,USA,01.01.1970,,2023,singles,486,1,21,12,9,10,6,2,6,0
2994,C. Ngounoue,USA,01.01.1970,,2024,doubles,232,0,5,4,3,2,2,2,,
2994,C. Ngounoue,USA,01.01.1970,,2024,singles,363,1,11,5,4,4,7,1,,
2996,E. Raducanu,United Kingdom,13.11.2002,,2021,doubles,,0,0,0,,,0,0,,
2996,E. Raducanu,United Kingdom,13.11.2002,,2020,doubles,,0,1,2,1,2,,,,
2996,E. Raducanu,United Kingdom,13.11.2002,,2017,doubles,,0,0,1,,,,,0,1
2996,E. Raducanu,United Kingdom,13.11.2002,,2022,singles,78,0,17,19,10,12,5,4,1,2
2996,E. Raducanu,United Kingdom,13.11.2002,,2021,singles,19,1,23,9,18,6,,,5,3
2996,E. Raducanu,United Kingdom,13.11.2002,,2020,singles,345,0,4,2,4,2,,,,
2996,E. Raducanu,United Kingdom,13.11.2002,,2019,singles,375,0,0,3,0,1,,,0,2
2996,E. Raducanu,United Kingdom,13.11.2002,,2018,singles,624,0,7,5,3,1,1,1,3,3
2996,E. Raducanu,United Kingdom,13.11.2002,,2017,singles,,0,1,1,,,,,1,1
2996,E. Raducanu,United Kingdom,13.11.2002,,2022,doubles,,0,0,1,0,1,,,,
2996,E. Raducanu,United Kingdom,13.11.2002,,2023,singles,298,0,5,5,5,4,0,1,,
2996,E. Raducanu,United Kingdom,13.11.2002,,2024,singles,221,0,9,6,5,5,2,1,,
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2022,doubles,1027,0,0,3,0,2,,,0,1
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2021,doubles,726,0,0,2,0,1,,,0,1
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2020,doubles,565,0,0,2,0,2,,,,
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2019,doubles,372,0,0,1,0,1,,,,
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2017,doubles,,0,2,2,2,1,,,0,1
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2016,doubles,,0,1,1,1,1,,,,
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2022,singles,129,0,16,20,11,13,2,3,3,4
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2021,singles,47,1,25,14,23,10,1,1,1,3
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2020,singles,98,1,20,9,17,7,3,2,,
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2019,singles,149,0,23,17,18,11,5,2,0,4
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2018,singles,295,0,10,13,10,12,0,1,,
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2017,singles,588,0,7,5,2,4,,,5,1
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2016,singles,,0,0,1,0,1,,,,
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2023,singles,169,0,36,28,19,16,15,9,1,2
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2023,doubles,1190,0,1,2,1,2,,,,
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2024,singles,176,0,13,13,3,7,10,6,,
2997,A. Li,USA,26.06.2000,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,2024,doubles,609,0,4,4,3,3,1,1,,
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2022,doubles,120,0,14,11,9,5,0,1,5,4
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2021,doubles,163,1,7,9,3,5,2,0,2,4
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2020,doubles,178,0,10,4,7,3,3,1,,
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2019,doubles,161,0,6,8,5,4,1,1,0,3
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2018,doubles,113,0,4,6,2,3,1,1,1,2
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2017,doubles,283,0,0,1,,,,,0,1
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2016,doubles,398,0,0,1,,,,,0,1
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2015,doubles,364,0,0,1,,,,,0,1
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2012,doubles,,0,1,3,1,2,0,1,,
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2011,doubles,,0,1,2,1,2,,,,
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2021,mixed_doubles,,0,5,1,,,,,5,1
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2018,mixed_doubles,,0,4,1,,,,,4,1
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2017,mixed_doubles,,0,0,1,,,,,0,1
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2022,singles,98,0,29,29,19,18,0,4,7,5
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2021,singles,123,0,27,25,18,15,8,6,1,4
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2020,singles,150,0,13,9,11,6,2,3,,
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2019,singles,142,0,21,17,17,11,1,2,3,4
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2018,singles,149,0,19,17,10,11,1,1,8,5
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2017,singles,306,0,5,8,2,3,,,3,5
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2016,singles,334,0,4,4,2,1,,,2,3
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2015,singles,443,0,1,5,,,,,1,5
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2014,singles,433,0,0,1,,,,,0,1
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2012,singles,811,0,10,5,8,4,2,1,,
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2011,singles,,0,1,2,1,2,,,,
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2023,doubles,157,2,14,13,8,8,2,1,4,4
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2023,singles,121,1,42,32,32,22,1,3,8,5
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2024,doubles,114,0,11,6,5,3,4,2,2,1
2998,H. Dart,United Kingdom,28.07.1996,https://api.api-tennis.com/logo-tennis/2998_h-dart.jpg,2024,singles,92,0,16,16,12,8,3,7,1,1
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2022,doubles,1,6,41,6,29,5,1,1,10,0
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2021,doubles,1,5,39,10,26,7,11,1,1,1
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2020,doubles,8,2,29,8,21,5,8,3,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2019,doubles,7,3,32,18,25,14,3,3,4,1
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2018,doubles,1,2,37,15,21,11,8,3,8,1
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2017,doubles,13,0,35,23,18,13,15,7,2,3
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2016,doubles,35,0,18,18,11,11,7,6,0,1
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2015,doubles,58,1,16,14,8,10,7,2,1,2
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2014,doubles,80,2,11,4,11,3,0,1,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2022,mixed_doubles,,0,0,1,0,1,,,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2018,mixed_doubles,,0,0,1,,,0,1,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2017,mixed_doubles,,0,1,0,1,0,,,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2016,mixed_doubles,,0,1,1,,,,,1,1
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2022,singles,49,2,28,21,21,13,6,5,0,3
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2021,singles,49,0,23,19,10,13,7,4,6,2
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2020,singles,59,0,16,15,11,11,5,4,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2019,singles,58,0,22,29,12,19,9,7,1,3
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2018,singles,31,0,34,24,23,14,9,8,2,2
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2017,singles,47,2,24,24,12,14,11,7,1,3
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2016,singles,52,1,46,24,23,14,18,7,5,3
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2015,singles,102,0,26,26,16,17,7,6,3,3
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2014,singles,84,1,35,20,26,13,9,6,0,1
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2013,singles,171,1,17,8,9,3,8,5,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2012,singles,1059,0,3,2,,,3,2,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2023,doubles,10,3,26,11,21,8,0,1,3,1
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2023,singles,45,2,24,20,18,16,0,1,6,2
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2023,mixed_doubles,,0,0,1,0,1,,,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2024,doubles,11,1,17,4,15,3,2,1,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2024,singles,33,1,18,12,10,9,8,3,,
3006,K. Siniakova,Czech Republic,10.05.1996,https://api.api-tennis.com/logo-tennis/3006_k-siniakova.jpg,2024,mixed_doubles,,0,0,0,,,0,0,,
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2022,doubles,846,0,0,7,0,7,,,0,0
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2021,doubles,453,0,3,3,1,1,2,1,0,1
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2020,doubles,637,0,4,1,4,1,,,,
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2019,doubles,,0,0,1,,,0,1,,
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2018,doubles,,0,4,3,1,1,3,1,0,1
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2017,doubles,,0,0,1,0,1,,,,
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2022,singles,96,1,26,18,26,16,0,1,0,1
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2021,singles,44,5,42,15,38,8,4,5,0,2
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2020,singles,152,2,28,7,14,4,12,2,,
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2019,singles,272,3,20,7,18,4,2,3,,
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2018,singles,,0,6,4,1,1,3,2,1,1
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2017,singles,751,0,0,1,0,1,,,,
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2023,singles,107,1,40,21,23,15,11,5,2,1
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2023,doubles,,0,1,0,,,,,0,0
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,0,mixed_doubles,0,0,0,0,0,0,0,0,0,0
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,,mixed_doubles,,,,,,,,,,
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2,mixed_doubles,2,2,2,2,2,2,2,2,2,2
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2024,singles,72,0,26,13,12,9,9,4,,
3007,C. Tauson,Denmark,21.12.2002,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,2024,doubles,,0,0,0,,,,,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2020,doubles,319,0,2,2,0,1,2,1,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2019,doubles,,0,1,0,,,1,0,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2017,doubles,593,0,1,2,1,1,0,1,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2016,doubles,158,0,9,8,6,5,2,2,1,1
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2015,doubles,252,0,4,2,1,1,3,1,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2012,doubles,513,0,1,3,1,2,0,1,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2011,doubles,,0,0,3,,,0,3,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2020,singles,56,1,19,8,12,5,7,3,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2019,singles,114,1,20,10,6,6,14,3,0,1
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2017,singles,235,0,10,18,10,13,0,4,0,1
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2016,singles,108,0,22,29,13,16,9,11,0,2
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2015,singles,123,0,24,23,19,15,5,7,0,1
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2014,singles,217,0,7,5,6,3,1,2,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2013,singles,567,0,2,2,2,2,,,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2012,singles,415,0,12,10,6,3,6,7,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2011,singles,659,0,5,4,,,5,4,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2022,doubles,1019,1,6,3,,,6,3,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2021,doubles,511,0,2,5,2,3,0,1,0,1
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2022,singles,790,1,14,4,,,14,4,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2021,singles,225,0,4,11,2,5,1,4,1,2
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2023,singles,436,0,8,15,4,10,4,5,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2023,doubles,,0,0,2,0,1,0,1,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2024,doubles,1044,1,9,2,,,9,2,,
3128,P. M. Tig,Romania,27.07.1994,https://api.api-tennis.com/logo-tennis/3128_p-m-tig.jpg,2024,singles,443,1,11,5,,,11,5,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2020,doubles,,0,0,1,0,1,,,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2019,doubles,,0,0,2,0,1,0,1,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2018,doubles,451,0,1,2,1,2,,,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2017,doubles,,0,0,3,0,2,0,1,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2016,doubles,415,0,3,3,1,2,2,1,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2015,doubles,,0,0,3,0,2,,,0,1
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2014,doubles,777,0,3,4,1,1,2,3,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2013,doubles,836,0,0,1,,,0,1,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2012,doubles,,0,0,2,0,2,,,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2022,singles,26,2,27,17,13,7,10,9,0,0
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2021,singles,73,0,6,3,6,3,,,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2020,singles,24,0,16,12,12,8,4,4,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2019,singles,28,0,27,22,15,14,8,6,4,2
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2018,singles,12,1,40,20,25,13,9,6,5,1
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2017,singles,48,1,29,30,19,21,10,7,0,2
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2016,singles,48,0,22,24,14,15,8,7,0,2
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2015,singles,44,1,35,30,15,19,18,8,2,3
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2014,singles,102,1,26,16,18,6,8,8,0,2
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2013,singles,303,0,3,7,3,5,0,2,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2012,singles,1308,0,2,2,2,2,,,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2023,doubles,,0,0,1,0,0,,,0,1
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2023,singles,37,0,24,20,11,11,11,6,0,3
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,0,mixed_doubles,0,0,0,0,0,0,0,0,0,0
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,,mixed_doubles,,,,,,,,,,
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2,mixed_doubles,2,2,2,2,2,2,2,2,2,2
3136,B. Coric,Croatia,14.11.1996,https://api.api-tennis.com/logo-tennis/3136_b-coric.jpg,2024,singles,88,0,11,12,9,7,2,5,,
3214,T. Townsend,USA,16.04.1996,https://api.api-tennis.com/logo-tennis/3214_t-townsend.jpg,2022,doubles,31,0,11,5,5,3,5,2,,
3214,T. Townsend,USA,16.04.1996,https://api.api-tennis.com/logo-tennis/3214_t-townsend.jpg,2020,doubles,67,2,13,3,13,3,,,,
3214,T. Townsend,USA,16.04.1996,https://api.api-tennis.com/logo-tennis/3214_t-townsend.jpg,2019,doubles,90,0,13,7,13,5,0,1,0,1
